name,gu,address,longitude,latitude,_id,guId,,,,,
마천동,송파구,송파구 마천동,127.1538691,37.49747032,63445ab0adb5727d4d008360,63441c14be26106c41c6d743,,,,,
신정동,양천구,양천구 신정동,126.8635173,37.51639875,63445ab0adb5727d4d008361,63441c14be26106c41c6d743,,,,,
거여동,송파구,송파구 거여동,127.1466421,37.49069091,63445ab0adb5727d4d008362,63441c14be26106c41c6d743,,,,,
상월곡동,성북구,성북구 상월곡동,127.0468827,37.60606965,63445ab0adb5727d4d008363,63441c14be26106c41c6d743,,,,,
가락동,송파구,송파구 가락동,127.1191525,37.49423924,63445ab0adb5727d4d008364,63441c14be26106c41c6d743,,,,,
신월동,양천구,양천구 신월동,126.8336006,37.52874259,63445ab0adb5727d4d008365,63441c14be26106c41c6d743,,,,,
목동,양천구,양천구 목동,126.8758257,37.53677908,63445ab0adb5727d4d008366,63441c14be26106c41c6d743,,,,,
석관동,성북구,성북구 석관동,127.0612268,37.60790931,63445ab0adb5727d4d008367,63441c14be26106c41c6d743,,,,,
장지동,송파구,송파구 장지동,127.1223503,37.48535788,63445ab0adb5727d4d008368,63441c24be26106c41c6d744,,,,,
영등포동4가,영등포구,영등포구 영등포동4가,126.9045674,37.51993973,63445ab0adb5727d4d008369,63441c24be26106c41c6d744,,,,,
영등포동6가,영등포구,영등포구 영등포동6가,126.9042017,37.52027128,63445ab0adb5727d4d00836a,63441c24be26106c41c6d744,,,,,
영등포동7가,영등포구,영등포구 영등포동7가,126.909027,37.52263408,63445ab0adb5727d4d00836b,63441c31be26106c41c6d745,,,,,
문정동,송파구,송파구 문정동,127.1223503,37.48535788,63445ab0adb5727d4d00836c,63441c31be26106c41c6d745,,,,,
영등포동5가,영등포구,영등포구 영등포동5가,126.9077919,37.51972212,63445ab0adb5727d4d00836d,63441c31be26106c41c6d745,,,,,
영등포동,영등포구,영등포구 영등포동,126.9036488,37.51785639,63445ab0adb5727d4d00836e,63441c31be26106c41c6d745,,,,,
여의도동,영등포구,영등포구 여의도동,126.9294419,37.52849122,63445ab0adb5727d4d00836f,63441c31be26106c41c6d745,,,,,
영등포동8가,영등포구,영등포구 영등포동8가,126.906563,37.52623634,63445ab0adb5727d4d008370,63441c31be26106c41c6d745,,,,,
방이동,송파구,송파구 방이동,127.1272223,37.51632496,63445ab0adb5727d4d008371,63441c31be26106c41c6d745,,,,,
영등포동2가,영등포구,영등포구 영등포동2가,126.9157417,37.51846892,63445ab0adb5727d4d008372,63441c31be26106c41c6d745,,,,,
당산동5가,영등포구,영등포구 당산동5가,126.9012303,37.53207814,63445ab0adb5727d4d008373,63441c31be26106c41c6d745,,,,,
당산동,영등포구,영등포구 당산동,126.9062433,37.53486793,63445ab0adb5727d4d008374,63441c31be26106c41c6d745,,,,,
도림동,영등포구,영등포구 도림동,126.8993327,37.50821049,63445ab0adb5727d4d008375,63441c31be26106c41c6d745,,,,,
영등포동1가,영등포구,영등포구 영등포동1가,126.9167337,37.51732478,63445ab0adb5727d4d008376,63441c31be26106c41c6d745,,,,,
당산동6가,영등포구,영등포구 당산동6가,126.9024908,37.53475943,63445ab0adb5727d4d008377,63441c31be26106c41c6d745,,,,,
문래동2가,영등포구,영등포구 문래동2가,126.8961596,37.51322131,63445ab0adb5727d4d008378,63441c31be26106c41c6d745,,,,,
당산동1가,영등포구,영등포구 당산동1가,126.898403,37.52145254,63445ab0adb5727d4d008379,63441c31be26106c41c6d745,,,,,
문래동1가,영등포구,영등포구 문래동1가,126.9038206,37.51480567,63445ab0adb5727d4d00837a,63441c31be26106c41c6d745,,,,,
영등포동3가,영등포구,영등포구 영등포동3가,126.9080831,37.5190476,63445ab0adb5727d4d00837b,63441c31be26106c41c6d745,,,,,
당산동3가,영등포구,영등포구 당산동3가,126.8973704,37.52623042,63445ab0adb5727d4d00837c,63441c31be26106c41c6d745,,,,,
양평동1가,영등포구,영등포구 양평동1가,126.8886352,37.5231417,63445ab0adb5727d4d00837d,63441c31be26106c41c6d745,,,,,
양평동4가,영등포구,영등포구 양평동4가,126.8962882,37.53641663,63445ab0adb5727d4d00837e,63441c31be26106c41c6d745,,,,,
양평동3가,영등포구,영등포구 양평동3가,126.891955,37.52969273,63445ab0adb5727d4d00837f,63441c31be26106c41c6d745,,,,,
당산동2가,영등포구,영등포구 당산동2가,126.8936506,37.52243212,63445ab0adb5727d4d008380,63441c31be26106c41c6d745,,,,,
양평동2가,영등포구,영등포구 양평동2가,126.8836545,37.52332332,63445ab0adb5727d4d008381,63441c31be26106c41c6d745,,,,,
양평동6가,영등포구,영등포구 양평동6가,126.8901876,37.54271514,63445ab0adb5727d4d008382,63441c31be26106c41c6d745,,,,,
양평동5가,영등포구,영등포구 양평동5가,126.8924287,37.53891867,63445ab0adb5727d4d008383,63441c31be26106c41c6d745,,,,,
문래동3가,영등포구,영등포구 문래동3가,126.9015137,37.51488635,63445ab0adb5727d4d008384,63441c31be26106c41c6d745,,,,,
당산동4가,영등포구,영등포구 당산동4가,126.8987178,37.52914372,63445ab0adb5727d4d008385,63441c31be26106c41c6d745,,,,,
문래동5가,영등포구,영등포구 문래동5가,126.8867869,37.51512611,63445ab0adb5727d4d008386,63441c31be26106c41c6d745,,,,,
문래동4가,영등포구,영등포구 문래동4가,126.8917759,37.51556768,63445ab0adb5727d4d008387,63441c31be26106c41c6d745,,,,,
갈월동,용산구,용산구 갈월동,126.9715704,37.54493279,63445ab0adb5727d4d008388,63441c31be26106c41c6d745,,,,,
동빙고동,용산구,용산구 동빙고동,126.9957871,37.52358498,63445ab0adb5727d4d008389,63441c31be26106c41c6d745,,,,,
도원동,용산구,용산구 도원동,126.9556166,37.53878158,63445ab0adb5727d4d00838a,63441c31be26106c41c6d745,,,,,
남영동,용산구,용산구 남영동,126.9727447,37.55151766,63445ab0adb5727d4d00838b,63441c31be26106c41c6d745,,,,,
문배동,용산구,용산구 문배동,126.9691998,37.53714128,63445ab0adb5727d4d00838c,63441c31be26106c41c6d745,,,,,
양화동,영등포구,영등포구 양화동,126.8879342,37.54898511,63445ab0adb5727d4d00838d,63441c40be26106c41c6d746,,,,,
문래동6가,영등포구,영등포구 문래동6가,126.8884993,37.51954258,63445ab0adb5727d4d00838e,63441c40be26106c41c6d746,,,,,
대림동,영등포구,영등포구 대림동,126.9012505,37.49706665,63445ab0adb5727d4d00838f,63441c40be26106c41c6d746,,,,,
동자동,용산구,용산구 동자동,126.9727447,37.55151766,63445ab0adb5727d4d008390,63441c40be26106c41c6d746,,,,,
신길동,영등포구,영등포구 신길동,126.9110441,37.50590278,63445ab0adb5727d4d008391,63441c40be26106c41c6d746,,,,,
신계동,용산구,용산구 신계동,126.9667697,37.53542335,63445ab0adb5727d4d008392,63441c40be26106c41c6d746,,,,,
용산동1가,용산구,용산구 용산동1가,126.9766401,37.54026756,63445ab0adb5727d4d008393,63441c40be26106c41c6d746,,,,,
용문동,용산구,용산구 용문동,126.9556166,37.53878158,63445ab0adb5727d4d008394,63441c40be26106c41c6d746,,,,,
신창동,용산구,용산구 신창동,126.9549356,37.53583888,63445ab0adb5727d4d008395,63441c40be26106c41c6d746,,,,,
용산동3가,용산구,용산구 용산동3가,126.977287,37.53216921,63445ab0adb5727d4d008396,63441c40be26106c41c6d746,,,,,
보광동,용산구,용산구 보광동,127.0005741,37.52688166,63445ab0adb5727d4d008397,63441c40be26106c41c6d746,,,,,
양평동,영등포구,영등포구 양평동,126.88943,37.53722928,63445ab0adb5727d4d008398,63441c40be26106c41c6d746,,,,,
서계동,용산구,용산구 서계동,126.9664327,37.55258491,63445ab0adb5727d4d008399,63441c40be26106c41c6d746,,,,,
용산동2가,용산구,용산구 용산동2가,126.9837293,37.54305503,63445ab0adb5727d4d00839a,63441c40be26106c41c6d746,,,,,
산천동,용산구,용산구 산천동,126.9511189,37.53570645,63445ab0adb5727d4d00839b,63441c40be26106c41c6d746,,,,,
원효로2가,용산구,용산구 원효로2가,126.9635624,37.53636782,63445ab0adb5727d4d00839c,63441c40be26106c41c6d746,,,,,
이촌동,용산구,용산구 이촌동,126.9664108,37.51877521,63445ab0adb5727d4d00839d,63441c40be26106c41c6d746,,,,,
원효로4가,용산구,용산구 원효로4가,126.9501783,37.5329181,63445ab0adb5727d4d00839e,63441c40be26106c41c6d746,,,,,
원효로3가,용산구,용산구 원효로3가,126.9578139,37.53434868,63445ab0adb5727d4d00839f,63441c40be26106c41c6d746,,,,,
주성동,용산구,용산구 주성동,127.0001493,37.52156816,63445ab0adb5727d4d0083a0,63441c40be26106c41c6d746,,,,,
용산동4가,용산구,용산구 용산동4가,126.9855273,37.53059144,63445ab0adb5727d4d0083a1,63441c40be26106c41c6d746,,,,,
서빙고동,용산구,용산구 서빙고동,126.9957871,37.52358498,63445ab0adb5727d4d0083a2,63441c40be26106c41c6d746,,,,,
용산동6가,용산구,용산구 용산동6가,126.9841235,37.5168161,63445ab0adb5727d4d0083a3,63441c40be26106c41c6d746,,,,,
이태원동,용산구,용산구 이태원동,126.991128,37.53884125,63445ab0adb5727d4d0083a4,63441c40be26106c41c6d746,,,,,
용산동5가,용산구,용산구 용산동5가,126.9748424,37.52557953,63445ab0adb5727d4d0083a5,63441c40be26106c41c6d746,,,,,
한강로1가,용산구,용산구 한강로1가,126.9724387,37.5387899,63445ab0adb5727d4d0083a6,63441c40be26106c41c6d746,,,,,
한남동,용산구,용산구 한남동,127.0063494,37.53746041,63445ab0adb5727d4d0083a7,63441c40be26106c41c6d746,,,,,
한강로3가,용산구,용산구 한강로3가,126.9639227,37.53373866,63445ab0adb5727d4d0083a8,63441c40be26106c41c6d746,,,,,
한강로2가,용산구,용산구 한강로2가,126.9682528,37.53265556,63445ab0adb5727d4d0083a9,63441c40be26106c41c6d746,,,,,
후암동,용산구,용산구 후암동,126.9815742,37.55042469,63445ab0adb5727d4d0083aa,63441c40be26106c41c6d746,,,,,
청암동,용산구,용산구 청암동,126.9462133,37.53425046,63445ab0adb5727d4d0083ab,63441c40be26106c41c6d746,,,,,
불광동,은평구,은평구 불광동,126.9354269,37.61910738,63445ab0adb5727d4d0083ac,63441c40be26106c41c6d746,,,,,
원효로1가,용산구,용산구 원효로1가,126.967354,37.53986367,63445ab0adb5727d4d0083ad,63441c40be26106c41c6d746,,,,,
효창동,용산구,용산구 효창동,126.9597807,37.5435614,63445ab0adb5727d4d0083ae,63441c40be26106c41c6d746,,,,,
역촌동,은평구,은평구 역촌동,126.9151674,37.60507371,63445ab0adb5727d4d0083af,63441c40be26106c41c6d746,,,,,
청파동2가,용산구,용산구 청파동2가,126.9666093,37.54718105,63445ab0adb5727d4d0083b0,63441c40be26106c41c6d746,,,,,
신사동,은평구,은평구 신사동,126.9083679,37.59581227,63445ab0adb5727d4d0083b1,63441c4cbe26106c41c6d747,,,,,
청파동1가,용산구,용산구 청파동1가,126.9681748,37.55003795,63445ab0adb5727d4d0083b2,63441c4cbe26106c41c6d747,,,,,
수색동,은평구,은평구 수색동,126.8950292,37.58497344,63445ab0adb5727d4d0083b3,63441c4cbe26106c41c6d747,,,,,
증산동,은평구,은평구 증산동,126.9055893,37.58317152,63445ab0adb5727d4d0083b4,63441c4cbe26106c41c6d747,,,,,
계동,종로구,종로구 계동,126.987006,37.58290692,63445ab0adb5727d4d0083b5,63441c4cbe26106c41c6d747,,,,,
갈현동,은평구,은평구 갈현동,126.9129476,37.62105269,63445ab0adb5727d4d0083b6,63441c4cbe26106c41c6d747,,,,,
응암동,은평구,은평구 응암동,126.9214555,37.59263514,63445ab0adb5727d4d0083b7,63441c4cbe26106c41c6d747,,,,,
관철동,종로구,종로구 관철동,126.9857741,37.56921711,63445ab0adb5727d4d0083b8,63441c4cbe26106c41c6d747,,,,,
녹번동,은평구,은평구 녹번동,126.9319127,37.60424909,63445ab0adb5727d4d0083b9,63441c4cbe26106c41c6d747,,,,,
구산동,은평구,은평구 구산동,126.9082417,37.61217081,63445ab0adb5727d4d0083ba,63441c4cbe26106c41c6d747,,,,,
관수동,종로구,종로구 관수동,126.9904307,37.5690552,63445ab0adb5727d4d0083bb,63441c4cbe26106c41c6d747,,,,,
공평동,종로구,종로구 공평동,126.9832121,37.57131117,63445ab0adb5727d4d0083bc,63441c55be26106c41c6d748,,,,,
낙원동,종로구,종로구 낙원동,126.9885962,37.57254236,63445ab0adb5727d4d0083bd,63441c55be26106c41c6d748,,,,,
청파동3가,용산구,용산구 청파동3가,126.9707089,37.5445539,63445ab0adb5727d4d0083be,63441c55be26106c41c6d748,,,,,
진관동,은평구,은평구 진관동,126.9354166,37.64228785,63445ab0adb5727d4d0083bf,63441c55be26106c41c6d748,,,,,
교남동,종로구,종로구 교남동,126.9670956,37.56768204,63445ab0adb5727d4d0083c0,63441c55be26106c41c6d748,,,,,
관훈동,종로구,종로구 관훈동,126.984942,37.57415044,63445ab0adb5727d4d0083c1,63441c55be26106c41c6d748,,,,,
누상동,종로구,종로구 누상동,126.9634002,37.58022966,63445ab0adb5727d4d0083c2,63441c55be26106c41c6d748,,,,,
견지동,종로구,종로구 견지동,126.9832211,37.57372618,63445ab0adb5727d4d0083c3,63441c55be26106c41c6d748,,,,,
가희동,종로구,종로구 가희동,126.9667806,37.59908121,63445ab0adb5727d4d0083c4,63441c55be26106c41c6d748,,,,,
내수동,종로구,종로구 내수동,126.9720247,37.57336835,63445ab0adb5727d4d0083c5,63441c55be26106c41c6d748,,,,,
내자동,종로구,종로구 내자동,126.9716003,37.57531442,63445ab0adb5727d4d0083c6,63441c55be26106c41c6d748,,,,,
대조동,은평구,은평구 대조동,126.9226528,37.61263416,63445ab0adb5727d4d0083c7,63441c55be26106c41c6d748,,,,,
명륜2가,종로구,종로구 명륜2가,126.9988849,37.58463718,63445ab0adb5727d4d0083c8,63441c55be26106c41c6d748,,,,,
교북동,종로구,종로구 교북동,126.961767,37.57139759,63445ab0adb5727d4d0083c9,63441c55be26106c41c6d748,,,,,
당주동,종로구,종로구 당주동,126.9737666,37.5715855,63445ab0adb5727d4d0083ca,63441c55be26106c41c6d748,,,,,
누하동,종로구,종로구 누하동,126.968602,37.57935701,63445ab0adb5727d4d0083cb,63441c55be26106c41c6d748,,,,,
묘동,종로구,종로구 묘동,126.9916844,37.57254922,63445ab0adb5727d4d0083cc,63441c55be26106c41c6d748,,,,,
궁정동,종로구,종로구 궁정동,126.9730518,37.58489232,63445ab0adb5727d4d0083cd,63441c55be26106c41c6d748,,,,,
구기동,종로구,종로구 구기동,126.9574515,37.61799022,63445ab0adb5727d4d0083ce,63441c55be26106c41c6d748,,,,,
명륜3가,종로구,종로구 명륜3가,126.994967,37.58730494,63445ab0adb5727d4d0083cf,63441c55be26106c41c6d748,,,,,
명륜4가,종로구,종로구 명륜4가,126.9997021,37.58236924,63445ab0adb5727d4d0083d0,63441c55be26106c41c6d748,,,,,
경운동,종로구,종로구 경운동,126.9861925,37.57524356,63445ab0adb5727d4d0083d1,63441c55be26106c41c6d748,,,,,
서린동,종로구,종로구 서린동,126.980332,37.56947842,63445ab0adb5727d4d0083d2,63441c55be26106c41c6d748,,,,,
도렴동,종로구,종로구 도렴동,126.9746282,37.5726868,63445ab0adb5727d4d0083d3,63441c55be26106c41c6d748,,,,,
봉익동,종로구,종로구 봉익동,126.992888,37.57238511,63445ab0adb5727d4d0083d4,63441c55be26106c41c6d748,,,,,
무악동,종로구,종로구 무악동,126.9587839,37.57680168,63445ab0adb5727d4d0083d5,63441c55be26106c41c6d748,,,,,
송월동,종로구,종로구 송월동,126.9651246,37.57017374,63445ab0adb5727d4d0083d6,63441c55be26106c41c6d748,,,,,
동숭동,종로구,종로구 동숭동,127.0047707,37.58161316,63445ab0adb5727d4d0083d7,63441c55be26106c41c6d748,,,,,
돈의동,종로구,종로구 돈의동,126.9904602,37.57200933,63445ab0adb5727d4d0083d8,63441c55be26106c41c6d748,,,,,
세종로,종로구,종로구 세종로,126.9768621,37.57948691,63445ab0adb5727d4d0083d9,63441c55be26106c41c6d748,,,,,
신영동,종로구,종로구 신영동,126.9616078,37.60304252,63445ab0adb5727d4d0083da,63441c55be26106c41c6d748,,,,,
권농동,종로구,종로구 권농동,126.9912857,37.57609012,63445ab0adb5727d4d0083db,63441c55be26106c41c6d748,,,,,
소격동,종로구,종로구 소격동,126.9810908,37.57976226,63445ab0adb5727d4d0083dc,63441c55be26106c41c6d748,,,,,
부암동,종로구,종로구 부암동,126.9616078,37.60304252,63445ab0adb5727d4d0083dd,63441c55be26106c41c6d748,,,,,
송현동,종로구,종로구 송현동,126.9817496,37.57703411,63445ab0adb5727d4d0083de,63441c55be26106c41c6d748,,,,,
수송동,종로구,종로구 수송동,126.9803182,37.57385425,63445ab0adb5727d4d0083df,63441c55be26106c41c6d748,,,,,
연지동,종로구,종로구 연지동,126.9999467,37.57376615,63445ab0adb5727d4d0083e0,63441c55be26106c41c6d748,,,,,
사직동,종로구,종로구 사직동,126.9741172,37.57037275,63445ab0adb5727d4d0083e1,63441c55be26106c41c6d748,,,,,
사간동,종로구,종로구 사간동,126.9803027,37.57722674,63445ab0adb5727d4d0083e2,63441c55be26106c41c6d748,,,,,
안국동,종로구,종로구 안국동,126.983524,37.57747082,63445ab0adb5727d4d0083e3,63441c55be26106c41c6d748,,,,,
이화동,종로구,종로구 이화동,126.9994743,37.57852163,63445ab0adb5727d4d0083e4,63441c55be26106c41c6d748,,,,,
명륜1가,종로구,종로구 명륜1가,126.9976869,37.58895081,63445ab0adb5727d4d0083e5,63441c55be26106c41c6d748,,,,,
연건동,종로구,종로구 연건동,126.9994743,37.57852163,63445ab0adb5727d4d0083e6,63441c55be26106c41c6d748,,,,,
숭인동,종로구,종로구 숭인동,127.019356,37.57665755,63445ab0adb5727d4d0083e7,63441c55be26106c41c6d748,,,,,
옥인동,종로구,종로구 옥인동,126.9623248,37.58355431,63445ab0adb5727d4d0083e8,63441c55be26106c41c6d748,,,,,
예지동,종로구,종로구 예지동,126.9986235,37.56950337,63445ab0adb5727d4d0083e9,63441c55be26106c41c6d748,,,,,
인의동,종로구,종로구 인의동,126.9978254,37.57254882,63445ab0adb5727d4d0083ea,63441c55be26106c41c6d748,,,,,
신문로1가,종로구,종로구 신문로1가,126.9741172,37.57037275,63445ab0adb5727d4d0083eb,63441c55be26106c41c6d748,,,,,
신교동,종로구,종로구 신교동,126.968017,37.5844364,63445ab0adb5727d4d0083ec,63441c55be26106c41c6d748,,,,,
익선동,종로구,종로구 익선동,126.9896753,37.57424383,63445ab0adb5727d4d0083ed,63441c55be26106c41c6d748,,,,,
삼청동,종로구,종로구 삼청동,126.9810908,37.57976226,63445ab0adb5727d4d0083ee,63441c55be26106c41c6d748,,,,,
인사동,종로구,종로구 인사동,126.9858807,37.5720641,63445ab0adb5727d4d0083ef,63441c55be26106c41c6d748,,,,,
와룡동,종로구,종로구 와룡동,126.9927801,37.58091591,63445ab0adb5727d4d0083f0,63441c55be26106c41c6d748,,,,,
종로4가,종로구,종로구 종로4가,126.9768621,37.57948691,63445ab0adb5727d4d0083f1,63441c55be26106c41c6d748,,,,,
재동,종로구,종로구 재동,126.9853335,37.5781571,63445ab0adb5727d4d0083f2,63441c55be26106c41c6d748,,,,,
장사동,종로구,종로구 장사동,126.9940881,37.56923293,63445ab0adb5727d4d0083f3,63441c55be26106c41c6d748,,,,,
중학동,종로구,종로구 중학동,126.9797045,37.57519459,63445ab0adb5727d4d0083f4,63441c55be26106c41c6d748,,,,,
원남동,종로구,종로구 원남동,126.9975527,37.57548596,63445ab0adb5727d4d0083f5,63441c55be26106c41c6d748,,,,,
운니동,종로구,종로구 운니동,126.9882754,37.57634399,63445ab0adb5727d4d0083f6,63441c55be26106c41c6d748,,,,,
종로5가,종로구,종로구 종로5가,126.9999467,37.57376615,63445ab0adb5727d4d0083f7,63441c55be26106c41c6d748,,,,,
종로6가,종로구,종로구 종로6가,126.9999467,37.57376615,63445ab0adb5727d4d0083f8,63441c55be26106c41c6d748,,,,,
신문로2가,종로구,종로구 신문로2가,126.9691115,37.57102547,63445ab0adb5727d4d0083f9,63441c55be26106c41c6d748,,,,,
적선동,종로구,종로구 적선동,126.9737761,37.57527955,63445ab0adb5727d4d0083fa,63441c55be26106c41c6d748,,,,,
통의동,종로구,종로구 통의동,126.9728825,37.57799113,63445ab0adb5727d4d0083fb,63441c55be26106c41c6d748,,,,,
창신동,종로구,종로구 창신동,127.0119932,37.57599763,63445ab0adb5727d4d0083fc,63441c55be26106c41c6d748,,,,,
창성동,종로구,종로구 창성동,126.9724002,37.5805725,63445ab0adb5727d4d0083fd,63441c55be26106c41c6d748,,,,,
종로2가,종로구,종로구 종로2가,126.9978341,37.57068475,63445ab0adb5727d4d0083fe,63441c55be26106c41c6d748,,,,,
평동,종로구,종로구 평동,126.9670956,37.56768204,63445ab0adb5727d4d0083ff,63441c55be26106c41c6d748,,,,,
종로1가,종로구,종로구 종로1가,126.9978341,37.57068475,63445ab0adb5727d4d008400,63441c55be26106c41c6d748,,,,,
통인동,종로구,종로구 통인동,126.9702933,37.57981132,63445ab0adb5727d4d008401,63441c55be26106c41c6d748,,,,,
팔판동,종로구,종로구 팔판동,126.9809896,37.58277536,63445ab0adb5727d4d008402,63441c55be26106c41c6d748,,,,,
원서동,종로구,종로구 원서동,126.9882571,37.58414396,63445ab0adb5727d4d008403,63441c55be26106c41c6d748,,,,,
청운동,종로구,종로구 청운동,126.9697706,37.58904325,63445ab0adb5727d4d008404,63441c55be26106c41c6d748,,,,,
필운동,종로구,종로구 필운동,126.9689898,37.57687333,63445ab0adb5727d4d008405,63441c55be26106c41c6d748,,,,,
화동,종로구,종로구 화동,126.9825454,37.58072241,63445ab0adb5727d4d008406,63441c55be26106c41c6d748,,,,,
평창동,종로구,종로구 평창동,126.9574515,37.61799022,63445ab0adb5727d4d008407,63441c55be26106c41c6d748,,,,,
훈정동,종로구,종로구 훈정동,126.994306,37.57420715,63445ab0adb5727d4d008408,63441c55be26106c41c6d748,,,,,
체부동,종로구,종로구 체부동,126.9709015,37.57786012,63445ab0adb5727d4d008409,63441c55be26106c41c6d748,,,,,
청진동,종로구,종로구 청진동,126.9801709,37.57154991,63445ab0adb5727d4d00840a,63441c55be26106c41c6d748,,,,,
효제동,종로구,종로구 효제동,127.0032009,37.57335779,63445ab0adb5727d4d00840b,63441c55be26106c41c6d748,,,,,
효자동,종로구,종로구 효자동,126.9719338,37.58271304,63445ab0adb5727d4d00840c,63441c55be26106c41c6d748,,,,,
종로3가,종로구,종로구 종로3가,126.9978341,37.57068475,63445ab0adb5727d4d00840d,63441c55be26106c41c6d748,,,,,
행촌동,종로구,종로구 행촌동,126.9625874,37.57451392,63445ab0adb5727d4d00840e,63441c55be26106c41c6d748,,,,,
홍지동,종로구,종로구 홍지동,126.9563779,37.60057092,63445ab0adb5727d4d00840f,63441c55be26106c41c6d748,,,,,
혜화동,종로구,종로구 혜화동,126.9976869,37.58895081,63445ab0adb5727d4d008410,63441c55be26106c41c6d748,,,,,
광희동2가,중구,중구 광희동2가,127.0071625,37.56478999,63445ab0adb5727d4d008411,63441c55be26106c41c6d748,,,,,
남대문로5가,중구,중구 남대문로5가,126.9747284,37.5563685,63445ab0adb5727d4d008412,63441c55be26106c41c6d748,,,,,
광희동1가,중구,중구 광희동1가,127.0033632,37.56537106,63445ab0adb5727d4d008413,63441c64be26106c41c6d749,,,,,
남산동3가,중구,중구 남산동3가,126.9875333,37.55998764,63445ab0adb5727d4d008414,63441c64be26106c41c6d749,,,,,
충신동,종로구,종로구 충신동,127.0059595,37.57477282,63445ab0adb5727d4d008415,63441c64be26106c41c6d749,,,,,
남산동1가,중구,중구 남산동1가,126.9843327,37.55917989,63445ab0adb5727d4d008416,63441c64be26106c41c6d749,,,,,
남산동2가,중구,중구 남산동2가,126.9865092,37.55833199,63445ab0adb5727d4d008417,63441c64be26106c41c6d749,,,,,
남대문로1가,중구,중구 남대문로1가,126.983023,37.56760004,63445ab0adb5727d4d008418,63441c64be26106c41c6d749,,,,,
남대문로3가,중구,중구 남대문로3가,126.9802042,37.56167077,63445ab0adb5727d4d008419,63441c64be26106c41c6d749,,,,,
남대문로2가,중구,중구 남대문로2가,126.9821056,37.56386032,63445ab0adb5727d4d00841a,63441c64be26106c41c6d749,,,,,
남학동,중구,중구 남학동,126.9908493,37.56053181,63445ab0adb5727d4d00841b,63441c64be26106c41c6d749,,,,,
홍파동,종로구,종로구 홍파동,126.9637811,37.57116293,63445ab0adb5727d4d00841c,63441c64be26106c41c6d749,,,,,
명동2가,중구,중구 명동2가,126.9857909,37.56384171,63445ab0adb5727d4d00841d,63441c64be26106c41c6d749,,,,,
남창동,중구,중구 남창동,126.9771262,37.55806072,63445ab0adb5727d4d00841e,63441c64be26106c41c6d749,,,,,
묵정동,중구,중구 묵정동,127.0005333,37.56143269,63445ab0adb5727d4d00841f,63441c64be26106c41c6d749,,,,,
무교동,중구,중구 무교동,126.9790643,37.56805959,63445ab0adb5727d4d008420,63441c64be26106c41c6d749,,,,,
무학동,중구,중구 무학동,127.0151859,37.56424067,63445ab0adb5727d4d008421,63441c64be26106c41c6d749,,,,,
다동,중구,중구 다동,126.9811617,37.56784624,63445ab0adb5727d4d008422,63441c64be26106c41c6d749,,,,,
만리동1가,중구,중구 만리동1가,126.9675782,37.55588575,63445ab0adb5727d4d008423,63441c64be26106c41c6d749,,,,,
만리동2가,중구,중구 만리동2가,126.9640755,37.55428201,63445ab0adb5727d4d008424,63441c64be26106c41c6d749,,,,,
봉래동1가,중구,중구 봉래동1가,126.9726368,37.55890768,63445ab0adb5727d4d008425,63441c64be26106c41c6d749,,,,,
남대문로4가,중구,중구 남대문로4가,126.9745563,37.56069485,63445ab0adb5727d4d008426,63441c64be26106c41c6d749,,,,,
서소문동,중구,중구 서소문동,126.9735267,37.56291665,63445ab0adb5727d4d008427,63441c64be26106c41c6d749,,,,,
방산동,중구,중구 방산동,127.0030177,37.56858463,63445ab0adb5727d4d008428,63441c64be26106c41c6d749,,,,,
소공동,중구,중구 소공동,126.9733001,37.56614563,63445ab0adb5727d4d008429,63441c64be26106c41c6d749,,,,,
수하동,중구,중구 수하동,126.984805,37.56741096,63445ab0adb5727d4d00842a,63441c64be26106c41c6d749,,,,,
수표동,중구,중구 수표동,126.9894001,37.5674667,63445ab0adb5727d4d00842b,63441c64be26106c41c6d749,,,,,
봉래동2가,중구,중구 봉래동2가,126.9706895,37.55672601,63445ab0adb5727d4d00842c,63441c64be26106c41c6d749,,,,,
북창동,중구,중구 북창동,126.978261,37.56249027,63445ab0adb5727d4d00842d,63441c64be26106c41c6d749,,,,,
산림동,중구,중구 산림동,126.9961922,37.56760726,63445ab0adb5727d4d00842e,63441c64be26106c41c6d749,,,,,
명동1가,중구,중구 명동1가,126.9861109,37.56488123,63445ab0adb5727d4d00842f,63441c64be26106c41c6d749,,,,,
신당동,중구,중구 신당동,127.0151859,37.56424067,63445ab0adb5727d4d008430,63441c64be26106c41c6d749,,,,,
을지로1가,중구,중구 을지로1가,126.9803332,37.5658865,63445ab0adb5727d4d008431,63441c64be26106c41c6d749,,,,,
순화동,중구,중구 순화동,126.9707478,37.56233309,63445ab0adb5727d4d008432,63441c64be26106c41c6d749,,,,,
을지로2가,중구,중구 을지로2가,126.9853036,37.56572015,63445ab0adb5727d4d008433,63441c64be26106c41c6d749,,,,,
을지로4가,중구,중구 을지로4가,126.9956494,37.56681938,63445ab0adb5727d4d008434,63441c64be26106c41c6d749,,,,,
쌍림동,중구,중구 쌍림동,127.0045648,37.56375517,63445ab0adb5727d4d008435,63441c64be26106c41c6d749,,,,,
을지로3가,중구,중구 을지로3가,126.9907139,37.56673257,63445ab0adb5727d4d008436,63441c64be26106c41c6d749,,,,,
